import_sys import_matplotlib.pyplot var0=pandas.read_csv	var0.head
var2.doesnt_match var2.most_similar var4=pandas.read_csv	var4.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var8.fit_on_texts
var3.set_w2v_path var3.build_vocab_k_words var6=pandas.read_csv	var8.write
import_gensim var2=pandas.read_csv	var2.head
import_gensim var2=pandas.read_csv var2.head	var4=pandas.DataFrame
import_numpy	import_pandas
import_numpy import_pandas	import_os
import_numpy import_pandas import_os	var0=pandas.read_csv
import_pandas import_os var0=pandas.read_csv	var0.head
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var4=pandas.DataFrame
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var4=pandas.DataFrame
var2=pandas.read_csv	var2.head
var2=pandas.read_csv var2.head	var2.rename
var3=pandas.read_csv	var3.head
var3=pandas.read_csv var3.head	var3.head
import_nltk var2=pandas.read_csv	var2.reset_index
import_nltk var2=pandas.read_csv var2.reset_index	var2.head
var2=pandas.read_csv var2.reset_index var2.head	loc
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
var0=pandas.read_csv var1=pandas.read_csv var0.head	var0.dropna
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
var0=pandas.read_csv var1=pandas.read_csv var0.head	matplotlib.pyplot.hist
var6=pandas.read_csv	var7=var6.copy
var6=pandas.read_csv var7=var6.copy	str
str values var11=pandas.read_csv	var11.head
var1=var1.argmax var2=var2.argmax var14.head	iloc
import_numpy	import_pandas
import_numpy import_pandas	import_gensim
import_numpy import_pandas import_gensim	var2=pandas.read_csv
import_pandas import_gensim var2=pandas.read_csv	var2.head
import_gensim var2=pandas.read_csv var2.head	var2.head
var2=pandas.read_csv	import_nltk
var8.fit var9=var8.predict import_numpy	import_pandas
var9=var8.predict import_numpy import_pandas	import_gensim
import_numpy import_pandas import_gensim	var10=pandas.read_csv
import_pandas import_gensim var10=pandas.read_csv	var10.head
import_gensim var10=pandas.read_csv var10.head	var10.head
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var5=pandas.DataFrame
var0=pandas.read_csv	var3.fit_on_texts
var0=pandas.read_csv	var3.update
var47.initialize var47.hybridize var62=pandas.DataFrame	var64=pandas.read_csv
var47.hybridize var62=pandas.DataFrame var64=pandas.read_csv	var65=var64.join
var62=pandas.DataFrame var64=pandas.read_csv var65=var64.join	var65=var65.drop
var64=pandas.read_csv var65=var64.join var65=var65.drop	var65=var65.rename
var65=var64.join var65=var65.drop var65=var65.rename	var65.to_csv
var2=pandas.read_csv	import_matplotlib.pyplot
var2=pandas.read_csv	var2.head
var2=pandas.read_csv var2.head	import_nltk
var1.most_similar var1.doesnt_match var3=pandas.read_csv	import_nltk
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var8.fit_on_texts
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var5=pandas.DataFrame
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var5=pandas.DataFrame
import_gensim import_pandas	var2=pandas.read_csv
import_gensim import_pandas var2=pandas.read_csv	var3=pandas.DataFrame
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var3=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv var3=pandas.read_csv	import_tensorflow
import_gensim import_pandas	var2=pandas.read_csv
import_gensim import_pandas var2=pandas.read_csv	var3=pandas.DataFrame
var0=pandas.read_csv	import_re
var15.compile var15.fit var18=pandas.read_csv	var20=var19.apply
var15.fit var18=pandas.read_csv var20=var19.apply	var21=var5.texts_to_sequences
var18=pandas.read_csv var20=var19.apply var21=var5.texts_to_sequences	var23=var15.predict
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var4=pandas.DataFrame
import_numpy import_matplotlib.pyplot var0=pandas.read_csv	var1=pandas.read_csv
import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0.info
import_pandas import_math var0=pandas.read_csv	var1=pandas.read_csv
import_math var0=pandas.read_csv var1=pandas.read_csv	var4=matplotlib.pyplot.figure
var3=pandas.read_csv	var3.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
import_gensim import_pandas	var2=pandas.read_csv
import_gensim import_pandas var2=pandas.read_csv	var3=pandas.DataFrame
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var8.fit_on_texts
var28=numpy.round var29=var11.predict var30=pandas.read_csv	var30.head
import_gensim import_pandas	var3=pandas.read_csv
import_gensim import_pandas var3=pandas.read_csv	var4=pandas.DataFrame
import_gensim import_pandas	var2=pandas.read_csv
import_gensim import_pandas var2=pandas.read_csv	var3=pandas.DataFrame
var1.doesnt_match var1.most_similar var2=pandas.read_csv	var2.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var2=var0.copy
var0=pandas.read_csv var1=pandas.read_csv var2=var0.copy	var3=var1.copy
var1=pandas.read_csv var2=var0.copy var3=var1.copy	var0.sample
import_pandas	import_numpy
import_pandas import_numpy	import_string
import_pandas import_numpy import_string	import_operator
import_numpy import_string import_operator	import_re
import_string import_operator import_re	var0=pandas.read_csv
import_operator import_re var0=pandas.read_csv	var1=pandas.read_csv
import_re var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.DataFrame
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.DataFrame	var2.to_csv
import_pandas	var0=pandas.read_csv
import_pandas var0=pandas.read_csv	var0.to_csv
var5=pandas.read_csv	var6=pandas.read_csv
var5=pandas.read_csv var6=pandas.read_csv	var7=pandas.read_csv
var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv	var5.head
var6=pandas.read_csv var7=pandas.read_csv var5.head	var6.head
var1.doesnt_match var1.most_similar var2=pandas.read_csv	loc
import_numpy import_pandas var2=pandas.read_csv	var2.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
var0.head var1.head var2=pandas.read_csv	var2.head
var1.head var2=pandas.read_csv var2.head	var2.to_csv
import_numpy import_pandas var0=pandas.read_csv	var1=pandas.read_csv
import_pandas var0=pandas.read_csv var1=pandas.read_csv	var5=var2.append_0
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var5=pandas.DataFrame
var3=pandas.read_csv	var3=var3.drop
var3=pandas.read_csv var3=var3.drop	var3.head
var3=pandas.read_csv var3=var3.drop var3.head	var5=pandas.DataFrame
import_gensim import_pandas	var2=pandas.read_csv
import_gensim import_pandas var2=pandas.read_csv	var3=pandas.DataFrame
import_gensim	var1.most_similar
var1.doesnt_match var1.most_similar var3=pandas.read_csv	var4.head
var2=pandas.read_csv	var2=var2.rename
var2=pandas.read_csv var2=var2.rename	import_nltk
import_random import_matplotlib.pyplot var0=pandas.read_csv	var1=pandas.read_csv
import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv	var15=numpy.floor
pandas.set_option var41=var30.predict var1=pandas.read_csv	var42=pandas.DataFrame
var41=var30.predict var1=pandas.read_csv var42=pandas.DataFrame	var42.to_csv
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var7=pandas.concat
var1=pandas.read_csv var2=pandas.read_csv var7=pandas.concat	var10.fit_on_texts
var9=pandas.read_csv	var10=pandas.read_csv
var9=pandas.read_csv var10=pandas.read_csv	var17=var16.difference
var1=pandas.read_csv	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var2.head
import_seaborn import_re var1=pandas.read_csv	var2=pandas.read_csv
import_re var1=pandas.read_csv var2=pandas.read_csv	var16=var1.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
import_numpy	import_pandas
import_numpy import_pandas	import_seaborn
import_numpy import_pandas import_seaborn	import_matplotlib.pyplot
import_pandas import_seaborn import_matplotlib.pyplot	import_numpy
import_seaborn import_matplotlib.pyplot import_numpy	import_pandas
import_matplotlib.pyplot import_numpy import_pandas	var0=pandas.read_csv
import_numpy import_pandas var0=pandas.read_csv	var1=pandas.read_csv
import_pandas var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.Series
var23=pandas.DataFrame var24=pandas.DataFrame import_timeit	var26=pandas.read_csv
var24=pandas.DataFrame import_timeit var26=pandas.read_csv	var27=pandas.read_csv
import_timeit var26=pandas.read_csv var27=pandas.read_csv	var30.rename
var26=pandas.read_csv var27=pandas.read_csv var30.rename	var32.rename
var27=pandas.read_csv var30.rename var32.rename	var33=var29.append_0
var30.rename var32.rename var33=var29.append_0	var33=var33.append_1
var32.rename var33=var29.append_0 var33=var33.append_1	var33=var33.append_2
var33=var29.append_0 var33=var33.append_1 var33=var33.append_2	var33.info
var33=var33.append_1 var33=var33.append_2 var33.info	var33.drop_duplicates
var33=var33.append_2 var33.info var33.drop_duplicates	var33.reset_index
var33.info var33.drop_duplicates var33.reset_index	var35=var26.copy
var33.drop_duplicates var33.reset_index var35=var26.copy	var36=var27.copy
var33.reset_index var35=var26.copy var36=var27.copy	var35.drop
var35=var26.copy var36=var27.copy var35.drop	var36.rename
var36=var27.copy var35.drop var36.rename	var37=pandas.concat
var35.drop var36.rename var37=pandas.concat	var40.drop
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1=pandas.read_csv
var0=pandas.read_csv var0.head var1=pandas.read_csv	var0.head
var0.head var1=pandas.read_csv var0.head	matplotlib.pyplot.figure
matplotlib.pyplot.title matplotlib.pyplot.xlabel import_pandas	var0=pandas.read_csv
matplotlib.pyplot.xlabel import_pandas var0=pandas.read_csv	var1=pandas.read_csv
import_pandas var0=pandas.read_csv var1=pandas.read_csv	matplotlib.pyplot.figure
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var8=var6.apply
import_numpy	import_pandas
import_numpy import_pandas	import_os
import_numpy import_pandas import_os	import_gc
import_pandas import_os import_gc	import_matplotlib.pyplot
import_os import_gc import_matplotlib.pyplot	import_seaborn
import_gc import_matplotlib.pyplot import_seaborn	var0=seaborn.color_palette
import_matplotlib.pyplot import_seaborn var0=seaborn.color_palette	var1=pandas.read_csv
import_seaborn var0=seaborn.color_palette var1=pandas.read_csv	var1.head
var0=seaborn.color_palette var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var2=pandas.read_csv
var1=pandas.read_csv var2=pandas.read_csv	var3=var1.sample
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var2=pandas.read_csv	var2.head
var2=pandas.read_csv var2.head	var3=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var0=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var0=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var0=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var0=pandas.read_csv
var5.to_csv var5.head var0=pandas.read_csv	var0.head
var5.head var0=pandas.read_csv var0.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var2.head
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var2.head
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var2.head
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var2.describe
var2=pandas.read_csv	var3=pandas.read_csv
var2=pandas.read_csv var3=pandas.read_csv	var2.head
var10=pandas.read_csv	var11=pandas.read_csv
var10=pandas.read_csv var11=pandas.read_csv	var10=var10.dropna
var22=pandas.concat var24=pandas.concat var25=pandas.DataFrame	var26=pandas.read_csv
var24=pandas.concat var25=pandas.DataFrame var26=pandas.read_csv	var25.to_csv
var1=var1.fillna	var2=var2.fillna
var1=var1.fillna var2=var2.fillna	var1.head
var1=var1.fillna var2=var2.fillna var1.head	var2.head
var2=var2.fillna var1.head var2.head	import_rake
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	import_gc
var0=pandas.read_csv var1=pandas.read_csv import_gc	var12.fit_on_texts
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.read_csv
var1=pandas.read_csv var1.head var2=pandas.read_csv	var2.head
var1.head var2=pandas.read_csv var2.head	var1=var1.fillna
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var2=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var2=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var2=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var8=var6.apply
var0=pandas.read_csv	var0.head
var0=pandas.read_csv var0.head	var1=pandas.read_csv
var0=pandas.read_csv var0.head var1=pandas.read_csv	var1.head
var0.head var1=pandas.read_csv var1.head	is_duplicate
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var2=pandas.read_csv	var2.head
matplotlib.pyplot.ylabel var2=pandas.read_csv var2.head	import_os
var2=pandas.read_csv var2.head import_os	import_re
var2.head import_os import_re	import_csv
import_os import_re import_csv	import_codecs
import_re import_csv import_codecs	var8=var8.split
import_csv import_codecs var8=var8.split	var5.append_0
import_codecs var8=var8.split var5.append_0	var6.append_1
var8=var8.split var5.append_0 var6.append_1	var7.append_2
var5.append_0 var6.append_1 var7.append_2	var14.append_0
var6.append_1 var7.append_2 var14.append_0	var15.append_1
var7.append_2 var14.append_0 var15.append_1	var16.append_2
var14.append_0 var15.append_1 var16.append_2	var17.fit_on_texts
var0=numpy.load	var1=numpy.load
var0=numpy.load var1=numpy.load	var2=numpy.load
var0=numpy.load var1=numpy.load var2=numpy.load	var3=numpy.load
var1=numpy.load var2=numpy.load var3=numpy.load	var4=numpy.load
var2=numpy.load var3=numpy.load var4=numpy.load	var23.summary
var28.close var23.load_weights var30=numpy.load	var31=numpy.load
var23.load_weights var30=numpy.load var31=numpy.load	var22=var23.predict
var31=numpy.load var22=var23.predict var32=pandas.DataFrame	var33=pandas.read_csv
var22=var23.predict var32=pandas.DataFrame var33=pandas.read_csv	var32.to_csv
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
var0=pandas.read_csv var1=pandas.read_csv var0.head	var1.head
var0=pandas.read_csv	var1=pandas.read_csv
var0=pandas.read_csv var1=pandas.read_csv	var0.head
var0=pandas.read_csv var1=pandas.read_csv var0.head	var1.head
var9=pandas.read_csv	var10=pandas.read_csv
var9=pandas.read_csv var10=pandas.read_csv	var11=numpy.mean
var1=pandas.read_csv	var1.head
var1=pandas.read_csv var1.head	var2=pandas.Series
matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var4=pandas.read_csv	var5=pandas.DataFrame
matplotlib.pyplot.ylabel var4=pandas.read_csv var5=pandas.DataFrame	var5.to_csv
var4=pandas.read_csv var5=pandas.DataFrame var5.to_csv	var5.head
var5=pandas.DataFrame var5.to_csv var5.head	var4=pandas.read_csv
var5.to_csv var5.head var4=pandas.read_csv	var4.head
var5.head var4=pandas.read_csv var4.head	var8=var6.apply
var0=pandas.read_csv	var0.to_csv
var0=pandas.read_csv var0.to_csv	var0.head
var0=pandas.read_csv var0.to_csv var0.head	var2=numpy.linspace
